,Term,Ndeᵗᵢ,Ndeᶜᵗ,Ndᶜᵗeᵗᵢ,Eᵗ,LPM,TGM,LRM,included_snomed
5937,"('de', 'óxido', 'nitroso')",2,7,2134,5,0.2231585518102372,0.637048746133758,0.14216287561973687,True
5938,antiemética,3,10,2133,5,0.2321737251512533,0.6122138834590973,0.14213997791201385,False
5939,"('medicina', 'perioperatoria')",4,12,2132,7,0.25187265917603,0.5632878615196535,0.14187681156253446,True
5940,emla,4,12,2132,7,0.25187265917603,0.5592714140277947,0.14086517825231906,False
5941,"('bloqueo', 'paravertebral', 'continuo')",3,10,2133,5,0.2321737251512533,0.6055660013313675,0.14059651435405238,False
5942,"('un', 'solo', 'pulmón')",3,10,2133,5,0.2321737251512533,0.6055660013313675,0.14059651435405238,False
5943,"('solo', 'pulmón')",3,10,2133,5,0.2321737251512533,0.6055660013313675,0.14059651435405238,False
5944,"('paravertebral', 'continuo')",3,10,2133,5,0.2321737251512533,0.6055660013313675,0.14059651435405238,False
5945,"('anestésico', 'en', 'niño')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5946,"('valgu', 'unilateral')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5947,"('bloqueo', 'espinal')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,True
5948,"('el', 'bloqueador', 'bronquial')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5949,"('analgesia', 'perioperatoria')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5950,"('de', 'anestesia', 'subaracnoidea')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5951,"('estudio', 'en', 'nervio')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5952,"('ciático', 'humano')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5953,"('ganglio', 'cervical')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,True
5954,"('bomba', 'elastomérica')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5955,"('posibilidad', 'de', 'lesión')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5956,"('nervio', 'ciático', 'humano')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5957,"('en', 'nervio', 'ciático')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,True
5958,"('hallux', 'valgu', 'unilateral')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5959,"('bronquial', 'de', 'arndt')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5960,"('propofol', 'y', 'tiopental')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5961,"('travé', 'de', 'do')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5962,"('validación', 'y', 'fiabilidad')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5963,"('anestesia', 'epidural', 'torácica')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5964,hidroxietilalmidón,2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,True
5965,"('con', 'anestesia', 'regional')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5966,"('mediante', 'bomba', 'elastomérica')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5967,"('índice', 'de', 'potencial')",2,6,2134,6,0.250936329588015,0.5592714140277947,0.14034151587963387,False
5968,"('ropivacaína', 'y', 'bupivacaína')",3,9,2133,7,0.25140449438202245,0.5553832696196155,0.13962585008695388,False
5969,vecuronio,7,20,2129,8,0.2625364128173117,0.5277733180138289,0.1385597136920409,True
5970,"('y', 'cuidado', 'intensivo')",4,10,2132,9,0.2875869448903157,0.4799028833247935,0.13801380405943098,False
5971,atracurio,6,17,2130,8,0.26367855398143625,0.5227293615923715,0.13783252218831582,True
5972,sugammadex,5,15,2131,7,0.25234082397003743,0.5442028512747719,0.13732459589751966,True
5973,"('agudo', 'postoperatorio')",8,22,2128,10,0.2704119850187266,0.5067037003361741,0.13701875342423886,False
5974,"('sección', 'de', 'ecocardiografía')",2,7,2134,5,0.2231585518102372,0.6126595607760772,0.1367202203354854,False
5975,"('vía', 'caudal')",2,7,2134,5,0.2231585518102372,0.6126595607760772,0.1367202203354854,True
5976,"('por', 'vía', 'caudal')",2,7,2134,5,0.2231585518102372,0.6126595607760772,0.1367202203354854,False
5977,"('propofol', 'en', 'perfusión')",2,7,2134,5,0.2231585518102372,0.6126595607760772,0.1367202203354854,False
5978,"('rev', 'esp')",2,7,2134,5,0.2231585518102372,0.6126595607760772,0.1367202203354854,False
5979,"('la', 'crema', 'emla')",2,7,2134,5,0.2231585518102372,0.6126595607760772,0.1367202203354854,False
5980,"('el', 'bloqueo', 'neuromuscular')",4,11,2132,8,0.26853932584269663,0.5081648629517904,0.13646224971402013,True
5981,"('la', 'inducción', 'anestésica')",10,26,2126,11,0.2824594257178527,0.4822087492964017,0.13620440640238562,False
5982,"('del', 'dolor', 'agudo')",9,24,2127,12,0.2769407558733401,0.4913905309165937,0.13608606506104334,True
5983,mivacurio,4,12,2132,7,0.25187265917603,0.5401510930353188,0.13604929215964492,True
5984,alfentanilo,4,13,2132,6,0.2371667768230888,0.5735578611022774,0.13602886923917198,True
5985,"('aérea', 'difícil')",19,49,2117,13,0.2883068957920247,0.4697311804356249,0.13542673848811845,False
5986,"('vía', 'aérea', 'difícil')",19,49,2117,13,0.2883068957920247,0.4697311804356249,0.13542673848811845,False
5987,anescat,3,9,2133,7,0.25140449438202245,0.5370913806013551,0.13502718697702604,False
5988,doctoral,6,14,2130,11,0.3028089887640449,0.4453096947103323,0.1348437783420613,False
5989,"('analgesia', 'y', 'sedación')",3,10,2133,6,0.2321737251512533,0.5748551858178357,0.1334662699138428,False
5990,consciencia,3,10,2133,6,0.2321737251512533,0.5748551858178357,0.1334662699138428,True
5991,"('alfentanilo', 'epidural')",2,7,2134,5,0.2231585518102372,0.5978728718251174,0.13342044424312074,False
5992,"('bloqueo', 'axilar', 'ecoguiado')",2,7,2134,5,0.2231585518102372,0.5978728718251174,0.13342044424312074,False
5993,"('el', 'bloqueo', 'poplíteo')",2,7,2134,5,0.2231585518102372,0.5978728718251174,0.13342044424312074,False
5994,"('anestesia', 'del', 'plexo')",2,7,2134,5,0.2231585518102372,0.5978728718251174,0.13342044424312074,False
5995,"('transverso', 'del', 'abdomen')",2,7,2134,5,0.2231585518102372,0.5978728718251174,0.13342044424312074,True
5996,"('axilar', 'ecoguiado')",2,7,2134,5,0.2231585518102372,0.5978728718251174,0.13342044424312074,False
5997,"('ambulatoria', 'del', 'hallux')",2,7,2134,5,0.2231585518102372,0.5978728718251174,0.13342044424312074,False
5998,"('el', 'tratamiento', 'agudo')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
5999,"('período', 'de', 'recuperación')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6000,"('masaje', 'cardíaco')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6001,"('mediante', 'un', 'dispositivo')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6002,"('lugar', 'y', 'tiempo')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6003,"('propofol', 'en', 'niño')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6004,jaume,1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6005,mentor,1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6006,"('libre', 'de', 'opioide')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6007,"('la', 'literatura', 'actual')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6008,"('forma', 'previa')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6009,"('clase', 'magistral')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6010,"('corriente', 'directa')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6011,"('aguja', 'de', 'tuohy')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6012,"('efecto', 'directo')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6013,"('síndrome', 'de', 'broncoaspiración')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6014,"('a', 'cirugía', 'electiva')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6015,"('una', 'alternativa', 'real')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6016,"('total', 'con', 'propofol')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6017,"('anestesia', 'libre')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6018,"('adulto', 'epiléptico')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6019,navaja,1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6020,"('vómito', 'tra')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6021,"('paciente', 'en', 'ventilación')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6022,"('vista', 'del', 'paciente')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6023,"('dolor', 'posquirúrgico')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6024,"('sometido', 'a', 'craneotomía')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6025,"('un', 'caso', 'cerrado')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6026,"('anemia', 'de', 'forma')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6027,"('operación', 'efectuada')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6028,decimonónico,1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6029,"('volúmén', 'pulmonar')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6030,"('ansiedad', 'preoperatoria')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6031,"('regional', 'neuroaxial')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6032,"('mención', 'especial')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6033,"('registro', 'electromiográfico')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6034,raquianalgesia,1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6035,"('aórtica', 'protésica')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6036,"('alternativa', 'real')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6037,"('cirugía', 'de', 'miembro')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6038,"('sevoflurano', 'en', 'pediatría')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6039,"('ventilación', 'controlada')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6040,"('hemostasia', 'y', 'anestesia')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6041,"('braquial', 'a', 'nivel')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6042,"('anestesia', 'regional', 'neuroaxial')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6043,"('bibliográfica', 'sistemática')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6044,"('de', 'aspiración', 'pulmonar')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6045,"('revisión', 'bibliográfica', 'sistemática')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6046,"('la', 'repercusión', 'hemodinámica')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6047,"('de', 'niño', 'intervenido')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6048,"('población', 'de', 'médico')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6049,"('de', 'evento', 'tromboembólico')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6050,"('literatura', 'actual')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6051,"('sr.', 'dr')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6052,"('curso', 'de', 'medicina')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6053,"('respuesta', 'electromiográfica')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6054,"('tra', 'la', 'colecistectomía')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6055,"('rescate', 'tra')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6056,"('dosis', 'hipnótica')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6057,traumatologäa,1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6058,"('el', 'espacio', 'epidural')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6059,"('mayor', 'de', 'san')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6060,"('característica', 'hemodinámica')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6061,"('duración', 'y', 'calidad')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6062,"('cirugía', 'vertebral')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6063,"('en', 'reanimación', 'cardiopulmonar')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6064,"('microcirugía', 'del', 'oído')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6065,"('de', 'rescate', 'tra')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6066,"('la', 'anestesia', 'extradural')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6067,"('perspectiva', 'económica')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6068,"('paciente', 'en', 'anestesia')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6069,"('consenso', 'sobre', 'hipertensión')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6070,"('la', '``', 'recomendación')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6071,"('microorganismo', 'resistente')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6072,"('premedicación', 'con', 'fentanilo')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6073,"('de', 'forma', 'previa')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6074,"('atención', 'al', 'paro')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6075,"('la', 'ansiedad', 'preoperatoria')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6076,mitroaórtico,1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6077,"('anestésico', 'intravenoso')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6078,"('bioquímico', 'tra')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6079,"('del', 'ciclo', 'anovulatorio')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6080,"('nuevo', 'fármaco', 'antitrombótico')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6081,tuohy,1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6082,menometrorragia,1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6083,"('vómito', 'tra', 'colecistectomía')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6084,ultra,1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6085,"('gravedad', 'de', 'obstrucción')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6086,"('reto', 'por', 'mejorar')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6087,"('sonda', 'de', 'sengstaken-blakemore')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6088,"('calidad', 'en', 'anestesia')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,False
6089,fasciculación,1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6090,"('dosis', 'de', 'carga')",1,4,2135,4,0.2004681647940075,0.6611805393600154,0.13254564932301433,True
6091,"('perfusión', 'intravenosa')",3,9,2133,7,0.25140449438202245,0.5260013638881352,0.13223910693255084,False
6092,"('frente', 'a', 'ropivacaína')",3,9,2133,7,0.25140449438202245,0.5260013638881351,0.1322391069325508,False
6093,"('continuo', 'para', 'analgesia')",2,8,2134,4,0.200936329588015,0.6525382925939666,0.13111864942946186,False
6094,"('de', 'trabajo', 'conjunto')",2,8,2134,4,0.200936329588015,0.6525382925939666,0.13111864942946186,False
6095,"('cardiovascular', 'del', 'bloqueo')",2,8,2134,4,0.200936329588015,0.6525382925939666,0.13111864942946186,False
6096,orotraqueal,13,33,2123,13,0.2886948379742713,0.4540010587086075,0.13106776208402907,True
6097,laringoscopia,10,33,2126,8,0.23723978747495866,0.552106108570505,0.13098153586089306,True
6098,"('y', 'vómito', 'postoperatorio')",8,24,2128,10,0.25374531835205993,0.5150562466549755,0.13069311127668387,True
6099,block,1,5,2135,3,0.16713483146067415,0.7793484987582385,0.13025627998908762,True
6100,"('sedación', 'en', 'endoscopia')",1,5,2135,3,0.16713483146067415,0.7793484987582385,0.13025627998908762,False
6101,ergonómico,1,5,2135,3,0.16713483146067415,0.7793484987582385,0.13025627998908762,True
6102,"('cirugía', 'del', 'siglo')",1,5,2135,3,0.16713483146067415,0.7793484987582385,0.13025627998908762,False
6103,perimedular,2,6,2134,7,0.250936329588015,0.5151985554305741,0.12928203450879575,True
6104,"('el', 'miembro', 'superior')",2,6,2134,7,0.250936329588015,0.5151985554305741,0.12928203450879575,True
6105,"('revisión', 'breve')",2,6,2134,7,0.250936329588015,0.5151985554305741,0.12928203450879575,False
6106,"('tubo', 'orotraqueal')",2,6,2134,7,0.250936329588015,0.5151985554305741,0.12928203450879575,True
6107,"('reanimación', 'del', 'hospital')",2,6,2134,7,0.250936329588015,0.5151985554305741,0.12928203450879575,False
6108,"('combinación', 'de', 'bloqueo')",2,6,2134,7,0.250936329588015,0.5151985554305741,0.12928203450879575,False
6109,hipovolemia,2,6,2134,7,0.250936329588015,0.5151985554305741,0.12928203450879575,True
6110,"('hematí', 'en', 'cirugía')",2,6,2134,7,0.250936329588015,0.5151985554305741,0.12928203450879575,False
6111,"('anestesia', 'inhalatoria')",4,14,2132,7,0.22409488139825207,0.5734836864674367,0.12851475870275267,False
6112,"('área', 'quirúrgica')",2,9,2134,4,0.1827545114061968,0.7028051305181018,0.12844080824160406,False
6113,intradural-epidural,4,12,2132,8,0.25187265917603,0.5097971512017936,0.12840396411356034,False
6114,isoflurano,14,40,2122,12,0.2658135663753641,0.4816054986867038,0.12801727519189848,True
6115,"('nuevo', 'anestésico')",2,7,2134,6,0.2231585518102372,0.5734836864674369,0.12797778895886933,False
6116,yale,2,7,2134,6,0.2231585518102372,0.5734836864674367,0.1279777889588693,True
6117,balanceada,2,7,2134,6,0.2231585518102372,0.5734836864674367,0.1279777889588693,True
6118,"('la', 'temperatura', 'corporal')",2,7,2134,6,0.2231585518102372,0.5734836864674367,0.1279777889588693,True
6119,"('anestesia', 'balanceada')",2,7,2134,6,0.2231585518102372,0.5734836864674367,0.1279777889588693,False
6120,urapidilo,4,11,2132,9,0.26853932584269663,0.4757873249960303,0.12776760749893398,False
6121,etomidato,5,17,2131,6,0.2296135512427647,0.5562388835764115,0.1277199853972906,True
6122,"('anestesia', 'intravenosa', 'total')",3,10,2133,7,0.2321737251512533,0.5477334266810845,0.12716931006240825,False
6123,"('intravenosa', 'total')",3,10,2133,7,0.2321737251512533,0.5477334266810845,0.12716931006240825,False
6124,"('en', 'cirugía', 'ambulatoria')",9,32,2127,7,0.22372567826801865,0.5633017124319298,0.12602505768336988,False
6125,"('ayuno', 'preoperatorio')",3,11,2133,7,0.21569020866773675,0.5839735410397369,0.12595737492329798,False
6126,"('la', 'alteración', 'hepática')",2,8,2134,5,0.200936329588015,0.625922252482239,0.12577052002124392,False
6127,preacondicionamiento,2,8,2134,5,0.200936329588015,0.625922252482239,0.12577052002124392,False
6128,"('crema', 'emla')",3,10,2133,7,0.2321737251512533,0.5410855445533547,0.12562584650444678,False
6129,"('ganglio', 'estrellado')",3,10,2133,7,0.2321737251512533,0.5410855445533547,0.12562584650444678,True
6130,hiperbara,5,17,2131,7,0.2296135512427647,0.5470617362469781,0.12561278800870135,False
6131,"('la', 'tesis', 'doctoral')",3,9,2133,8,0.25140449438202245,0.4966194581566549,0.12485236377814778,False
6132,"('el', 'catéter', 'epidural')",2,7,2134,6,0.2231585518102372,0.5586969975164771,0.1246780128665047,False
6133,"('dirigido', 'por', 'ecografía')",2,7,2134,6,0.2231585518102372,0.5586969975164771,0.1246780128665047,False
6134,"('como', 'premedicación', 'anestésica')",2,7,2134,6,0.2231585518102372,0.5586969975164771,0.1246780128665047,False
6135,"('con', 'bloqueador', 'bronquial')",2,7,2134,6,0.2231585518102372,0.5586969975164771,0.1246780128665047,False
6136,"('acetilsalicilato', 'de', 'lisina')",2,7,2134,6,0.2231585518102372,0.5586969975164771,0.1246780128665047,False
6137,acetilsalicilato,2,7,2134,6,0.2231585518102372,0.5586969975164771,0.1246780128665047,True
6138,"('dolor', 'y', 'respuesta')",2,7,2134,6,0.2231585518102372,0.5586969975164771,0.12467801286650468,False
6139,acumulativa,2,7,2134,6,0.2231585518102372,0.5586969975164771,0.12467801286650468,True
6140,"('concentración', 'de', 'bupivacaína')",2,7,2134,6,0.2231585518102372,0.5586969975164771,0.12467801286650468,False
6141,"('en', 'anestesia', 'epidural')",2,7,2134,6,0.2231585518102372,0.5586969975164771,0.12467801286650468,False
6142,"('continua', 'de', 'morfina')",2,7,2134,6,0.2231585518102372,0.5586969975164771,0.12467801286650468,False
6143,"('fibrobroncoscopio', 'en', 'paciente')",2,7,2134,6,0.2231585518102372,0.5586969975164771,0.12467801286650468,False
6144,"('frente', 'a', 'analgesia')",2,7,2134,6,0.2231585518102372,0.5586969975164771,0.12467801286650468,False
6145,"('má', 'bloqueo')",2,7,2134,6,0.2231585518102372,0.5586969975164771,0.12467801286650468,False
6146,"('saturación', 'venosa')",2,7,2134,6,0.2231585518102372,0.5586969975164771,0.12467801286650468,True
6147,"('modo', 'de', 'administración')",2,7,2134,6,0.2231585518102372,0.5586969975164771,0.12467801286650468,False
6148,"('de', 'do', 'concentración')",2,7,2134,6,0.2231585518102372,0.5586969975164771,0.12467801286650468,False
6149,desflurano,9,29,2127,9,0.2410555884092253,0.5159102947329188,0.1243630596632206,True
6150,"('inductor', 'anestésico')",1,5,2135,3,0.16713483146067415,0.7427647207217175,0.12414185641275895,False
6151,"('memoria', 'del', 'maestro')",1,5,2135,3,0.16713483146067415,0.7427647207217175,0.12414185641275895,False
6152,"('relacionado', 'con', 'medicamento')",1,5,2135,3,0.16713483146067415,0.7427647207217175,0.12414185641275895,False
6153,"('anestesia', 'regional', 'intravenosa')",1,5,2135,3,0.16713483146067415,0.7427647207217175,0.12414185641275895,False
6154,"('pequeña', 'dosis')",2,8,2134,5,0.200936329588015,0.6172800057161901,0.12403397867668015,False
6155,"('anestesia', 'con', 'sevoflurano')",2,8,2134,5,0.200936329588015,0.6172800057161901,0.12403397867668015,True
6156,i.r.c,2,8,2134,5,0.200936329588015,0.6172800057161901,0.12403397867668015,False
6157,"('la', 'anestesia', 'general')",9,27,2127,11,0.2542134831460674,0.4868254895794947,0.12375760339029288,True
6158,"('reclutamiento', 'alveolar')",3,10,2133,7,0.2321737251512533,0.5308486060488441,0.12324909835771025,False
6159,"('bloqueo', 'poplíteo')",3,11,2133,6,0.21569020866773675,0.5682947790240849,0.1225756194724902,True
6160,hipnótica,4,13,2132,8,0.2371667768230888,0.5153854160643718,0.12223229794961366,True
6161,"('duramadre', 'humana')",3,12,2133,5,0.2014044943820225,0.6064711719505103,0.12214601974396512,False
6162,"('catéter', 'epidural')",3,11,2133,6,0.21569020866773675,0.5649620838170744,0.12185678974786415,True
6163,conduccion,4,11,2132,10,0.26853932584269663,0.4522818004108461,0.12145544977324965,False
6164,"('perioperatorio', 'de', 'cirugía')",2,8,2134,5,0.200936329588015,0.6039719856603264,0.1213599139725712,False
6165,"('óxido', 'nitroso')",6,20,2130,9,0.2335782195332757,0.5172877264804685,0.12082714613772395,True
6166,"('inducción', 'anestésica')",13,38,2123,13,0.2609881031064111,0.4622685275751671,0.12064658613763653,True
6167,"('la', 'anestesia', 'regional')",7,19,2129,12,0.27250792278882163,0.4426789025221629,0.12063350818874985,True
6168,recomendaciones-guía,3,11,2133,6,0.21569020866773675,0.5587890504127537,0.12052532688477333,False
6169,"('recomendaciones-guía', 'de', 'práctica')",3,11,2133,6,0.21569020866773675,0.5587890504127537,0.12052532688477333,False
6170,"('sedación', 'en', 'procedimiento')",2,9,2134,4,0.1827545114061968,0.6586539423966107,0.12037197942845787,False
6171,"('actividad', 'anestésica')",5,17,2131,8,0.2296135512427647,0.5233856488251788,0.12017643749624785,False
6172,curricular,3,13,2133,6,0.18890449438202248,0.6336982144585404,0.11970844079308104,False
6173,"('prospectivo', 'observacional')",5,15,2131,10,0.25234082397003743,0.470473119525732,0.11871957463687713,False
6174,"('estudio', 'prospectivo', 'observacional')",5,15,2131,10,0.25234082397003743,0.470473119525732,0.11871957463687713,False
6175,"('postoperatorio', 'de', 'histerectomía')",2,8,2134,5,0.200936329588015,0.5906639656044625,0.11868584926846225,False
6176,"('frente', 'a', 'fentanilo')",2,8,2134,5,0.200936329588015,0.5906639656044625,0.11868584926846225,False
6177,"('mepivacaína', 'al', '1')",2,8,2134,5,0.200936329588015,0.5906639656044625,0.11868584926846225,False
6178,"('tra', 'anestesia', 'intradural')",2,8,2134,5,0.200936329588015,0.5906639656044625,0.11868584926846225,False
6179,"('travé', 'del', 'dispositivo')",2,8,2134,5,0.200936329588015,0.5906639656044625,0.11868584926846225,False
6180,"('sistema', 'de', 'comunicación')",2,8,2134,6,0.200936329588015,0.5906639656044624,0.11868584926846222,True
6181,"('cirugía', 'de', 'má')",3,11,2133,6,0.21569020866773675,0.5492833218014225,0.1184750342970564,False
6182,"('seguridad', 'de', 'procedimiento')",3,11,2133,6,0.21569020866773675,0.5492833218014225,0.1184750342970564,False
6183,"('de', 'procedimiento', 'anestésico')",3,11,2133,6,0.21569020866773675,0.5492833218014225,0.1184750342970564,True
6184,"('hora', 'y', 'meno')",3,11,2133,6,0.21569020866773675,0.5492833218014225,0.1184750342970564,False
6185,"('del', 'transplante', 'pulmonar')",1,4,2135,5,0.2004681647940075,0.5906639656044625,0.11840932119467736,False
